1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: BA0000002B917221
Is Mission Active?  true
Mission Start:  Fri Sep 07 19:11:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  4672
Total Samples:  40829
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2018-09-13, 9:11:00 AM,C,12
2018-09-13, 10:11:00 AM,C,13.5
2018-09-13, 11:11:00 AM,C,12.5
2018-09-13, 12:11:00 PM,C,21
2018-09-13, 1:11:00 PM,C,14.5
2018-09-13, 2:11:00 PM,C,14
2018-09-13, 3:11:00 PM,C,13.5
2018-09-13, 4:11:00 PM,C,13.5
2018-09-13, 5:11:00 PM,C,13
2018-09-13, 6:11:00 PM,C,13
2018-09-13, 7:11:00 PM,C,13.5
2018-09-13, 8:11:00 PM,C,12.5
2018-09-13, 9:11:00 PM,C,10.5
2018-09-13, 10:11:00 PM,C,9
2018-09-13, 11:11:00 PM,C,8.5
2018-09-14, 12:11:00 AM,C,8
2018-09-14, 1:11:00 AM,C,8
2018-09-14, 2:11:00 AM,C,12.5
2018-09-14, 3:11:00 AM,C,13
2018-09-14, 4:11:00 AM,C,13
2018-09-14, 5:11:00 AM,C,13
2018-09-14, 6:11:00 AM,C,13
2018-09-14, 7:11:00 AM,C,13
2018-09-14, 8:11:00 AM,C,13
2018-09-14, 9:11:00 AM,C,13
2018-09-14, 10:11:00 AM,C,13.5
2018-09-14, 11:11:00 AM,C,13
2018-09-14, 12:11:00 PM,C,14.5
2018-09-14, 1:11:00 PM,C,14
2018-09-14, 2:11:00 PM,C,13.5
2018-09-14, 3:11:00 PM,C,13.5
2018-09-14, 4:11:00 PM,C,13.5
2018-09-14, 5:11:00 PM,C,13.5
2018-09-14, 6:11:00 PM,C,13
2018-09-14, 7:11:00 PM,C,13
2018-09-14, 8:11:00 PM,C,13.5
2018-09-14, 9:11:00 PM,C,12.5
2018-09-14, 10:11:00 PM,C,11.5
2018-09-14, 11:11:00 PM,C,11
2018-09-15, 12:11:00 AM,C,10.5
2018-09-15, 1:11:00 AM,C,10.5
2018-09-15, 2:11:00 AM,C,10
2018-09-15, 3:11:00 AM,C,12.5
