1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 8C0000002B88AE21
Is Mission Active?  true
Mission Start:  Sat Jun 16 19:23:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  6664
Total Samples:  43734
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2018-12-31, 3:23:00 PM,C,5.5
2018-12-31, 4:23:00 PM,C,5.5
2018-12-31, 5:23:00 PM,C,5
2018-12-31, 6:23:00 PM,C,6
2018-12-31, 7:23:00 PM,C,7
2018-12-31, 8:23:00 PM,C,7
2018-12-31, 9:23:00 PM,C,7
2018-12-31, 10:23:00 PM,C,7
2018-12-31, 11:23:00 PM,C,7
2019-01-01, 12:23:00 AM,C,6.5
2019-01-01, 1:23:00 AM,C,6
2019-01-01, 2:23:00 AM,C,5.5
2019-01-01, 3:23:00 AM,C,5.5
2019-01-01, 4:23:00 AM,C,5.5
2019-01-01, 5:23:00 AM,C,6.5
2019-01-01, 6:23:00 AM,C,6.5
2019-01-01, 7:23:00 AM,C,7
2019-01-01, 8:23:00 AM,C,7
2019-01-01, 9:23:00 AM,C,7
2019-01-01, 10:23:00 AM,C,7
2019-01-01, 11:23:00 AM,C,7
2019-01-01, 12:23:00 PM,C,7
2019-01-01, 1:23:00 PM,C,7
2019-01-01, 2:23:00 PM,C,7
2019-01-01, 3:23:00 PM,C,7
2019-01-01, 4:23:00 PM,C,6.5
2019-01-01, 5:23:00 PM,C,7
2019-01-01, 6:23:00 PM,C,7
2019-01-01, 7:23:00 PM,C,7
2019-01-01, 8:23:00 PM,C,7
2019-01-01, 9:23:00 PM,C,7
2019-01-01, 10:23:00 PM,C,7
2019-01-01, 11:23:00 PM,C,7
2019-01-02, 12:23:00 AM,C,7
2019-01-02, 1:23:00 AM,C,7
2019-01-02, 2:23:00 AM,C,7
2019-01-02, 3:23:00 AM,C,7
2019-01-02, 4:23:00 AM,C,6.5
2019-01-02, 5:23:00 AM,C,7
2019-01-02, 6:23:00 AM,C,7
2019-01-02, 7:23:00 AM,C,7
2019-01-02, 8:23:00 AM,C,7.5
2019-01-02, 9:23:00 AM,C,7.5
2019-01-02, 10:23:00 AM,C,7.5
2019-01-02, 11:23:00 AM,C,7.5
2019-01-02, 12:23:00 PM,C,7.5
2019-01-02, 1:23:00 PM,C,7
2019-01-02, 2:23:00 PM,C,7
2019-01-02, 3:23:00 PM,C,7
2019-01-02, 4:23:00 PM,C,7
2019-01-02, 5:23:00 PM,C,7
2019-01-02, 6:23:00 PM,C,7
2019-01-02, 7:23:00 PM,C,6.5
2019-01-02, 8:23:00 PM,C,7.5
2019-01-02, 9:23:00 PM,C,7.5
2019-01-02, 10:23:00 PM,C,7.5
2019-01-02, 11:23:00 PM,C,7.5
2019-01-03, 12:23:00 AM,C,8
2019-01-03, 1:23:00 AM,C,7.5
