1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 9F0000002BA9B221
Is Mission Active?  true
Mission Start:  Thu Mar 21 10:35:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1804
Total Samples:  58927
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Jun 09 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-03-25, 8:35:00 AM,C,7
2019-03-25, 9:35:00 AM,C,7.5
2019-03-25, 10:35:00 AM,C,9.5
2019-03-25, 11:35:00 AM,C,13
2019-03-25, 12:35:00 PM,C,16
2019-03-25, 1:35:00 PM,C,9.5
2019-03-25, 2:35:00 PM,C,8.5
2019-03-25, 3:35:00 PM,C,8
2019-03-25, 4:35:00 PM,C,8
2019-03-25, 5:35:00 PM,C,8
2019-03-25, 6:35:00 PM,C,8
2019-03-25, 7:35:00 PM,C,8
2019-03-25, 8:35:00 PM,C,8
2019-03-25, 9:35:00 PM,C,8.5
2019-03-25, 10:35:00 PM,C,8.5
2019-03-25, 11:35:00 PM,C,8
2019-03-26, 12:35:00 AM,C,8
2019-03-26, 1:35:00 AM,C,7.5
2019-03-26, 2:35:00 AM,C,7.5
2019-03-26, 3:35:00 AM,C,7.5
2019-03-26, 4:35:00 AM,C,7.5
2019-03-26, 5:35:00 AM,C,7.5
2019-03-26, 6:35:00 AM,C,7.5
2019-03-26, 7:35:00 AM,C,7.5
2019-03-26, 8:35:00 AM,C,7.5
2019-03-26, 9:35:00 AM,C,7.5
2019-03-26, 10:35:00 AM,C,8.5
2019-03-26, 11:35:00 AM,C,8.5
2019-03-26, 12:35:00 PM,C,10.5
2019-03-26, 1:35:00 PM,C,14
2019-03-26, 2:35:00 PM,C,9
2019-03-26, 3:35:00 PM,C,8.5
2019-03-26, 4:35:00 PM,C,8.5
