1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: F40000001AAD3121
Is Mission Active?  true
Mission Start:  Thu Jun 14 21:16:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  6689
Total Samples:  111308
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2018-12-30, 10:16:00 PM,C,7.5
2018-12-30, 11:16:00 PM,C,7.5
2018-12-31, 12:16:00 AM,C,7.5
2018-12-31, 1:16:00 AM,C,7.5
2018-12-31, 2:16:00 AM,C,7
2018-12-31, 3:16:00 AM,C,7
2018-12-31, 4:16:00 AM,C,7
2018-12-31, 5:16:00 AM,C,7
2018-12-31, 6:16:00 AM,C,7
2018-12-31, 7:16:00 AM,C,7
2018-12-31, 8:16:00 AM,C,7
2018-12-31, 9:16:00 AM,C,7
2018-12-31, 10:16:00 AM,C,7
2018-12-31, 11:16:00 AM,C,7
2018-12-31, 12:16:00 PM,C,7
2018-12-31, 1:16:00 PM,C,7
2018-12-31, 2:16:00 PM,C,6.5
2018-12-31, 3:16:00 PM,C,6
2018-12-31, 4:16:00 PM,C,6.5
2018-12-31, 5:16:00 PM,C,7
2018-12-31, 6:16:00 PM,C,7
2018-12-31, 7:16:00 PM,C,7
2018-12-31, 8:16:00 PM,C,7.5
2018-12-31, 9:16:00 PM,C,7.5
2018-12-31, 10:16:00 PM,C,7.5
2018-12-31, 11:16:00 PM,C,7.5
2019-01-01, 12:16:00 AM,C,7.5
2019-01-01, 1:16:00 AM,C,7.5
2019-01-01, 2:16:00 AM,C,7.5
2019-01-01, 3:16:00 AM,C,7.5
2019-01-01, 4:16:00 AM,C,7.5
2019-01-01, 5:16:00 AM,C,7.5
2019-01-01, 6:16:00 AM,C,7.5
2019-01-01, 7:16:00 AM,C,7.5
2019-01-01, 8:16:00 AM,C,7.5
2019-01-01, 9:16:00 AM,C,7.5
2019-01-01, 10:16:00 AM,C,7.5
2019-01-01, 11:16:00 AM,C,7.5
2019-01-01, 12:16:00 PM,C,7.5
2019-01-01, 1:16:00 PM,C,7.5
2019-01-01, 2:16:00 PM,C,7.5
2019-01-01, 3:16:00 PM,C,7.5
2019-01-01, 4:16:00 PM,C,7
2019-01-01, 5:16:00 PM,C,7.5
2019-01-01, 6:16:00 PM,C,7.5
2019-01-01, 7:16:00 PM,C,7.5
2019-01-01, 8:16:00 PM,C,7.5
2019-01-01, 9:16:00 PM,C,7.5
2019-01-01, 10:16:00 PM,C,7.5
2019-01-01, 11:16:00 PM,C,7.5
2019-01-02, 12:16:00 AM,C,7.5
2019-01-02, 1:16:00 AM,C,7.5
2019-01-02, 2:16:00 AM,C,7.5
2019-01-02, 3:16:00 AM,C,7.5
2019-01-02, 4:16:00 AM,C,7.5
2019-01-02, 5:16:00 AM,C,7.5
2019-01-02, 6:16:00 AM,C,7.5
2019-01-02, 7:16:00 AM,C,7.5
2019-01-02, 8:16:00 AM,C,7.5
2019-01-02, 9:16:00 AM,C,7.5
2019-01-02, 10:16:00 AM,C,7.5
2019-01-02, 11:16:00 AM,C,8
2019-01-02, 12:16:00 PM,C,8
2019-01-02, 1:16:00 PM,C,8
2019-01-02, 2:16:00 PM,C,8
2019-01-02, 3:16:00 PM,C,7.5
2019-01-02, 4:16:00 PM,C,7.5
2019-01-02, 5:16:00 PM,C,6.5
2019-01-02, 6:16:00 PM,C,6.5
2019-01-02, 7:16:00 PM,C,7.5
2019-01-02, 8:16:00 PM,C,8
2019-01-02, 9:16:00 PM,C,8
2019-01-02, 10:16:00 PM,C,8
2019-01-02, 11:16:00 PM,C,8
2019-01-03, 12:16:00 AM,C,8
2019-01-03, 1:16:00 AM,C,7.5
2019-01-03, 2:16:00 AM,C,7.5
2019-01-03, 3:16:00 AM,C,7.5
2019-01-03, 4:16:00 AM,C,7.5
2019-01-03, 5:16:00 AM,C,7.5
2019-01-03, 6:16:00 AM,C,7.5
2019-01-03, 7:16:00 AM,C,7.5
2019-01-03, 8:16:00 AM,C,8
2019-01-03, 9:16:00 AM,C,8
2019-01-03, 10:16:00 AM,C,8
2019-01-03, 11:16:00 AM,C,8
2019-01-03, 12:16:00 PM,C,8
2019-01-03, 1:16:00 PM,C,8
2019-01-03, 2:16:00 PM,C,8
2019-01-03, 3:16:00 PM,C,7.5
2019-01-03, 4:16:00 PM,C,7
2019-01-03, 5:16:00 PM,C,6
2019-01-03, 6:16:00 PM,C,6
2019-01-03, 7:16:00 PM,C,6
2019-01-03, 8:16:00 PM,C,8
2019-01-03, 9:16:00 PM,C,8
2019-01-03, 10:16:00 PM,C,8
2019-01-03, 11:16:00 PM,C,8
2019-01-04, 12:16:00 AM,C,8
2019-01-04, 1:16:00 AM,C,8
2019-01-04, 2:16:00 AM,C,8
2019-01-04, 3:16:00 AM,C,8
2019-01-04, 4:16:00 AM,C,8
2019-01-04, 5:16:00 AM,C,8
2019-01-04, 6:16:00 AM,C,8
2019-01-04, 7:16:00 AM,C,8
2019-01-04, 8:16:00 AM,C,8
2019-01-04, 9:16:00 AM,C,8
2019-01-04, 10:16:00 AM,C,8
2019-01-04, 11:16:00 AM,C,8
2019-01-04, 12:16:00 PM,C,8
2019-01-04, 1:16:00 PM,C,8
2019-01-04, 2:16:00 PM,C,8
2019-01-04, 3:16:00 PM,C,8
2019-01-04, 4:16:00 PM,C,8
2019-01-04, 5:16:00 PM,C,6.5
2019-01-04, 6:16:00 PM,C,6.5
2019-01-04, 7:16:00 PM,C,6.5
2019-01-04, 8:16:00 PM,C,6.5
2019-01-04, 9:16:00 PM,C,7.5
2019-01-04, 10:16:00 PM,C,7.5
2019-01-04, 11:16:00 PM,C,7.5
2019-01-05, 12:16:00 AM,C,7.5
2019-01-05, 1:16:00 AM,C,7.5
2019-01-05, 2:16:00 AM,C,7.5
2019-01-05, 3:16:00 AM,C,7.5
2019-01-05, 4:16:00 AM,C,7.5
2019-01-05, 5:16:00 AM,C,7.5
2019-01-05, 6:16:00 AM,C,7.5
2019-01-05, 7:16:00 AM,C,7.5
2019-01-05, 8:16:00 AM,C,7.5
2019-01-05, 9:16:00 AM,C,7.5
2019-01-05, 10:16:00 AM,C,7.5
2019-01-05, 11:16:00 AM,C,7.5
2019-01-05, 12:16:00 PM,C,7.5
2019-01-05, 1:16:00 PM,C,7.5
2019-01-05, 2:16:00 PM,C,7.5
2019-01-05, 3:16:00 PM,C,7.5
2019-01-05, 4:16:00 PM,C,7.5
2019-01-05, 5:16:00 PM,C,7
2019-01-05, 6:16:00 PM,C,5.5
2019-01-05, 7:16:00 PM,C,5
2019-01-05, 8:16:00 PM,C,5
2019-01-05, 9:16:00 PM,C,7
2019-01-05, 10:16:00 PM,C,7.5
2019-01-05, 11:16:00 PM,C,7.5
2019-01-06, 12:16:00 AM,C,7.5
2019-01-06, 1:16:00 AM,C,7.5
2019-01-06, 2:16:00 AM,C,7.5
2019-01-06, 3:16:00 AM,C,7.5
2019-01-06, 4:16:00 AM,C,7.5
2019-01-06, 5:16:00 AM,C,7.5
2019-01-06, 6:16:00 AM,C,7.5
2019-01-06, 7:16:00 AM,C,7.5
2019-01-06, 8:16:00 AM,C,7.5
2019-01-06, 9:16:00 AM,C,7.5
2019-01-06, 10:16:00 AM,C,7.5
2019-01-06, 11:16:00 AM,C,7.5
2019-01-06, 12:16:00 PM,C,7.5
2019-01-06, 1:16:00 PM,C,7.5
2019-01-06, 2:16:00 PM,C,7.5
2019-01-06, 3:16:00 PM,C,7.5
2019-01-06, 4:16:00 PM,C,7
2019-01-06, 5:16:00 PM,C,7
2019-01-06, 6:16:00 PM,C,5.5
2019-01-06, 7:16:00 PM,C,4.5
2019-01-06, 8:16:00 PM,C,4
2019-01-06, 9:16:00 PM,C,4
2019-01-06, 10:16:00 PM,C,6.5
2019-01-06, 11:16:00 PM,C,7
2019-01-07, 12:16:00 AM,C,7.5
2019-01-07, 1:16:00 AM,C,7
2019-01-07, 2:16:00 AM,C,7
2019-01-07, 3:16:00 AM,C,7
2019-01-07, 4:16:00 AM,C,7
2019-01-07, 5:16:00 AM,C,7
2019-01-07, 6:16:00 AM,C,7
2019-01-07, 7:16:00 AM,C,7
2019-01-07, 8:16:00 AM,C,7
2019-01-07, 9:16:00 AM,C,7
2019-01-07, 10:16:00 AM,C,7.5
2019-01-07, 11:16:00 AM,C,7
2019-01-07, 12:16:00 PM,C,7
2019-01-07, 1:16:00 PM,C,7.5
2019-01-07, 2:16:00 PM,C,7.5
2019-01-07, 3:16:00 PM,C,7.5
2019-01-07, 4:16:00 PM,C,7
2019-01-07, 5:16:00 PM,C,7
2019-01-07, 6:16:00 PM,C,6
2019-01-07, 7:16:00 PM,C,3.5
2019-01-07, 8:16:00 PM,C,2
2019-01-07, 9:16:00 PM,C,1
2019-01-07, 10:16:00 PM,C,4.5
2019-01-07, 11:16:00 PM,C,6.5
2019-01-08, 12:16:00 AM,C,7
2019-01-08, 1:16:00 AM,C,7.5
2019-01-08, 2:16:00 AM,C,7.5
2019-01-08, 3:16:00 AM,C,7
2019-01-08, 4:16:00 AM,C,7
2019-01-08, 5:16:00 AM,C,7
2019-01-08, 6:16:00 AM,C,7
2019-01-08, 7:16:00 AM,C,7.5
2019-01-08, 8:16:00 AM,C,7
2019-01-08, 9:16:00 AM,C,7
2019-01-08, 10:16:00 AM,C,7
2019-01-08, 11:16:00 AM,C,7.5
2019-01-08, 12:16:00 PM,C,7.5
2019-01-08, 1:16:00 PM,C,7.5
2019-01-08, 2:16:00 PM,C,7.5
2019-01-08, 3:16:00 PM,C,7.5
2019-01-08, 4:16:00 PM,C,7
2019-01-08, 5:16:00 PM,C,7
2019-01-08, 6:16:00 PM,C,7
2019-01-08, 7:16:00 PM,C,7
2019-01-08, 8:16:00 PM,C,5
2019-01-08, 9:16:00 PM,C,4.5
2019-01-08, 10:16:00 PM,C,6.5
2019-01-08, 11:16:00 PM,C,7
2019-01-09, 12:16:00 AM,C,6.5
2019-01-09, 1:16:00 AM,C,6.5
2019-01-09, 2:16:00 AM,C,6.5
2019-01-09, 3:16:00 AM,C,6.5
2019-01-09, 4:16:00 AM,C,6.5
2019-01-09, 5:16:00 AM,C,6.5
2019-01-09, 6:16:00 AM,C,6.5
2019-01-09, 7:16:00 AM,C,6.5
2019-01-09, 8:16:00 AM,C,6.5
2019-01-09, 9:16:00 AM,C,6.5
2019-01-09, 10:16:00 AM,C,6.5
2019-01-09, 11:16:00 AM,C,6.5
2019-01-09, 12:16:00 PM,C,6.5
2019-01-09, 1:16:00 PM,C,6.5
2019-01-09, 2:16:00 PM,C,6.5
2019-01-09, 3:16:00 PM,C,6.5
2019-01-09, 4:16:00 PM,C,6.5
2019-01-09, 5:16:00 PM,C,6.5
2019-01-09, 6:16:00 PM,C,6.5
2019-01-09, 7:16:00 PM,C,6.5
2019-01-09, 8:16:00 PM,C,6.5
2019-01-09, 9:16:00 PM,C,6
2019-01-09, 10:16:00 PM,C,6.5
2019-01-09, 11:16:00 PM,C,6.5
2019-01-10, 12:16:00 AM,C,7
2019-01-10, 1:16:00 AM,C,7
2019-01-10, 2:16:00 AM,C,7
2019-01-10, 3:16:00 AM,C,7
2019-01-10, 4:16:00 AM,C,7
2019-01-10, 5:16:00 AM,C,7
2019-01-10, 6:16:00 AM,C,7
2019-01-10, 7:16:00 AM,C,7
2019-01-10, 8:16:00 AM,C,7
2019-01-10, 9:16:00 AM,C,7
2019-01-10, 10:16:00 AM,C,7
2019-01-10, 11:16:00 AM,C,7
2019-01-10, 12:16:00 PM,C,7
2019-01-10, 1:16:00 PM,C,7
2019-01-10, 2:16:00 PM,C,7
