1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 2C00000042E8A821
Is Mission Active?  true
Mission Start:  Mon Jun 17 07:41:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1593
Total Samples:  10679
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
29/06/19 8:41:00 PM,C,17.5
29/06/19 9:41:00 PM,C,17.5
29/06/19 10:41:00 PM,C,17.5
29/06/19 11:41:00 PM,C,17.5
30/06/19 12:41:00 AM,C,17
30/06/19 1:41:00 AM,C,17
30/06/19 2:41:00 AM,C,17
30/06/19 3:41:00 AM,C,17
30/06/19 4:41:00 AM,C,17
30/06/19 5:41:00 AM,C,16.5
30/06/19 6:41:00 AM,C,16.5
30/06/19 7:41:00 AM,C,17
30/06/19 8:41:00 AM,C,22
30/06/19 9:41:00 AM,C,24
30/06/19 10:41:00 AM,C,27
30/06/19 11:41:00 AM,C,29.5
30/06/19 12:41:00 PM,C,24.5
30/06/19 1:41:00 PM,C,20.5
30/06/19 2:41:00 PM,C,20
30/06/19 3:41:00 PM,C,19
30/06/19 4:41:00 PM,C,18.5
30/06/19 5:41:00 PM,C,19.5
30/06/19 6:41:00 PM,C,19
30/06/19 7:41:00 PM,C,18
30/06/19 8:41:00 PM,C,17.5
30/06/19 9:41:00 PM,C,18.5
30/06/19 10:41:00 PM,C,19
30/06/19 11:41:00 PM,C,18.5
01/07/19 12:41:00 AM,C,18
01/07/19 1:41:00 AM,C,17
01/07/19 2:41:00 AM,C,17
01/07/19 3:41:00 AM,C,16.5
01/07/19 4:41:00 AM,C,17.5
01/07/19 5:41:00 AM,C,17.5
01/07/19 6:41:00 AM,C,16
01/07/19 7:41:00 AM,C,17
01/07/19 8:41:00 AM,C,21
01/07/19 9:41:00 AM,C,25.5
01/07/19 10:41:00 AM,C,30
01/07/19 11:41:00 AM,C,32
01/07/19 12:41:00 PM,C,34.5
01/07/19 1:41:00 PM,C,23.5
01/07/19 2:41:00 PM,C,20
01/07/19 3:41:00 PM,C,19.5
01/07/19 4:41:00 PM,C,18.5
01/07/19 5:41:00 PM,C,18
01/07/19 6:41:00 PM,C,18.5
01/07/19 7:41:00 PM,C,18
01/07/19 8:41:00 PM,C,18
01/07/19 9:41:00 PM,C,18.5
01/07/19 10:41:00 PM,C,18.5
01/07/19 11:41:00 PM,C,18.5
02/07/19 12:41:00 AM,C,18
02/07/19 1:41:00 AM,C,18
02/07/19 2:41:00 AM,C,18
02/07/19 3:41:00 AM,C,18
02/07/19 4:41:00 AM,C,18.5
02/07/19 5:41:00 AM,C,18.5
02/07/19 6:41:00 AM,C,18
02/07/19 7:41:00 AM,C,18
02/07/19 8:41:00 AM,C,18
02/07/19 9:41:00 AM,C,17
02/07/19 10:41:00 AM,C,17.5
02/07/19 11:41:00 AM,C,17.5
02/07/19 12:41:00 PM,C,19
02/07/19 1:41:00 PM,C,23.5
02/07/19 2:41:00 PM,C,21
02/07/19 3:41:00 PM,C,20
02/07/19 4:41:00 PM,C,19.5
02/07/19 5:41:00 PM,C,19
02/07/19 6:41:00 PM,C,19
02/07/19 7:41:00 PM,C,19
02/07/19 8:41:00 PM,C,19
02/07/19 9:41:00 PM,C,19.5
02/07/19 10:41:00 PM,C,19
02/07/19 11:41:00 PM,C,19
03/07/19 12:41:00 AM,C,19
03/07/19 1:41:00 AM,C,19
03/07/19 2:41:00 AM,C,19
03/07/19 3:41:00 AM,C,19
03/07/19 4:41:00 AM,C,19
03/07/19 5:41:00 AM,C,18.5
03/07/19 6:41:00 AM,C,18.5
03/07/19 7:41:00 AM,C,19
03/07/19 8:41:00 AM,C,18.5
03/07/19 9:41:00 AM,C,19
03/07/19 10:41:00 AM,C,20
03/07/19 11:41:00 AM,C,21.5
03/07/19 12:41:00 PM,C,26
03/07/19 1:41:00 PM,C,25.5
03/07/19 2:41:00 PM,C,21
03/07/19 3:41:00 PM,C,23
03/07/19 4:41:00 PM,C,21
03/07/19 5:41:00 PM,C,20.5
03/07/19 6:41:00 PM,C,19.5
03/07/19 7:41:00 PM,C,19.5
03/07/19 8:41:00 PM,C,19.5
03/07/19 9:41:00 PM,C,19.5
03/07/19 10:41:00 PM,C,19.5
03/07/19 11:41:00 PM,C,19
04/07/19 12:41:00 AM,C,19
04/07/19 1:41:00 AM,C,19
04/07/19 2:41:00 AM,C,19
04/07/19 3:41:00 AM,C,18
04/07/19 4:41:00 AM,C,17.5
04/07/19 5:41:00 AM,C,18
04/07/19 6:41:00 AM,C,18
04/07/19 7:41:00 AM,C,18.5
04/07/19 8:41:00 AM,C,18
04/07/19 9:41:00 AM,C,18.5
04/07/19 10:41:00 AM,C,23.5
04/07/19 11:41:00 AM,C,22.5
04/07/19 12:41:00 PM,C,25
04/07/19 1:41:00 PM,C,25
04/07/19 2:41:00 PM,C,23
04/07/19 3:41:00 PM,C,22.5
04/07/19 4:41:00 PM,C,21.5
04/07/19 5:41:00 PM,C,20
04/07/19 6:41:00 PM,C,19.5
04/07/19 7:41:00 PM,C,19.5
04/07/19 8:41:00 PM,C,19
04/07/19 9:41:00 PM,C,18.5
04/07/19 10:41:00 PM,C,18.5
04/07/19 11:41:00 PM,C,18.5
05/07/19 12:41:00 AM,C,18.5
05/07/19 1:41:00 AM,C,18
05/07/19 2:41:00 AM,C,18
05/07/19 3:41:00 AM,C,17.5
05/07/19 4:41:00 AM,C,18
05/07/19 5:41:00 AM,C,17.5
05/07/19 6:41:00 AM,C,17.5
05/07/19 7:41:00 AM,C,18
05/07/19 8:41:00 AM,C,17
05/07/19 9:41:00 AM,C,17.5
05/07/19 10:41:00 AM,C,18.5
05/07/19 11:41:00 AM,C,20
05/07/19 12:41:00 PM,C,22.5
05/07/19 1:41:00 PM,C,24
05/07/19 2:41:00 PM,C,22
05/07/19 3:41:00 PM,C,21
05/07/19 4:41:00 PM,C,21.5
05/07/19 5:41:00 PM,C,20
05/07/19 6:41:00 PM,C,19
05/07/19 7:41:00 PM,C,19
05/07/19 8:41:00 PM,C,18.5
05/07/19 9:41:00 PM,C,18
05/07/19 10:41:00 PM,C,18
05/07/19 11:41:00 PM,C,18
06/07/19 12:41:00 AM,C,18
06/07/19 1:41:00 AM,C,17.5
06/07/19 2:41:00 AM,C,17.5
06/07/19 3:41:00 AM,C,17.5
06/07/19 4:41:00 AM,C,17
06/07/19 5:41:00 AM,C,17
06/07/19 6:41:00 AM,C,17
06/07/19 7:41:00 AM,C,17
06/07/19 8:41:00 AM,C,17
06/07/19 9:41:00 AM,C,17
06/07/19 10:41:00 AM,C,17.5
06/07/19 11:41:00 AM,C,17.5
06/07/19 12:41:00 PM,C,17.5
06/07/19 1:41:00 PM,C,17.5
06/07/19 2:41:00 PM,C,17
06/07/19 3:41:00 PM,C,17
06/07/19 4:41:00 PM,C,17.5
06/07/19 5:41:00 PM,C,18
06/07/19 6:41:00 PM,C,17.5
06/07/19 7:41:00 PM,C,17.5
06/07/19 8:41:00 PM,C,17
06/07/19 9:41:00 PM,C,17
06/07/19 10:41:00 PM,C,16.5
06/07/19 11:41:00 PM,C,14.5
07/07/19 12:41:00 AM,C,15
07/07/19 1:41:00 AM,C,14
07/07/19 2:41:00 AM,C,13.5
07/07/19 3:41:00 AM,C,14.5
07/07/19 4:41:00 AM,C,15
07/07/19 5:41:00 AM,C,14.5
07/07/19 6:41:00 AM,C,15.5
07/07/19 7:41:00 AM,C,16
07/07/19 8:41:00 AM,C,16
07/07/19 9:41:00 AM,C,16.5
07/07/19 10:41:00 AM,C,16.5
07/07/19 11:41:00 AM,C,16.5
07/07/19 12:41:00 PM,C,16.5
07/07/19 1:41:00 PM,C,17.5
07/07/19 2:41:00 PM,C,19.5
07/07/19 3:41:00 PM,C,19
07/07/19 4:41:00 PM,C,18.5
07/07/19 5:41:00 PM,C,19.5
07/07/19 6:41:00 PM,C,17.5
07/07/19 7:41:00 PM,C,17.5
07/07/19 8:41:00 PM,C,17
07/07/19 9:41:00 PM,C,17
07/07/19 10:41:00 PM,C,17
07/07/19 11:41:00 PM,C,17
08/07/19 12:41:00 AM,C,15.5
08/07/19 1:41:00 AM,C,16
08/07/19 2:41:00 AM,C,16
08/07/19 3:41:00 AM,C,16
08/07/19 4:41:00 AM,C,15.5
08/07/19 5:41:00 AM,C,15.5
08/07/19 6:41:00 AM,C,15.5
08/07/19 7:41:00 AM,C,16
08/07/19 8:41:00 AM,C,16.5
08/07/19 9:41:00 AM,C,17
08/07/19 10:41:00 AM,C,17.5
08/07/19 11:41:00 AM,C,18
08/07/19 12:41:00 PM,C,17.5
