1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 6D00000043352121,,
Is Mission Active?  true,,
Mission Start:  Thu Apr 04 15:35:00 PDT 2019,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  1769,,
Total Samples:  9086,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has NOT occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 �C,,
Low Temperature Alarm:  -40 �C,,
,,
Date/Time,Unit,Value
2024-04-19 12:35,C,11.5
2024-04-19 13:35,C,10.5
2024-04-19 14:35,C,10.5
2024-04-19 15:35,C,10.5
2024-04-19 16:35,C,10.5
2024-04-19 17:35,C,10
2024-04-19 18:35,C,13
2024-04-19 19:35,C,11
2024-04-19 20:35,C,10.5
2024-04-19 21:35,C,10
2024-04-19 22:35,C,10
2024-04-19 23:35,C,10
2025-04-19 0:35,C,10
2025-04-19 1:35,C,9.5
2025-04-19 2:35,C,9.5
2025-04-19 3:35,C,9.5
2025-04-19 4:35,C,9.5
2025-04-19 5:35,C,9.5
2025-04-19 6:35,C,9.5
2025-04-19 7:35,C,9.5
2025-04-19 8:35,C,9.5
2025-04-19 9:35,C,9.5
2025-04-19 10:35,C,10
2025-04-19 11:35,C,10.5
2025-04-19 12:35,C,11
2025-04-19 13:35,C,12
2025-04-19 14:35,C,13.5
2025-04-19 15:35,C,14
2025-04-19 16:35,C,13
2025-04-19 17:35,C,12.5
2025-04-19 18:35,C,13
2025-04-19 19:35,C,12
2025-04-19 20:35,C,11
2025-04-19 21:35,C,10.5
2025-04-19 22:35,C,10
2025-04-19 23:35,C,9.5
2026-04-19 0:35,C,9.5
2026-04-19 1:35,C,9.5
2026-04-19 2:35,C,9.5
2026-04-19 3:35,C,9.5
2026-04-19 4:35,C,9.5
2026-04-19 5:35,C,9.5
2026-04-19 6:35,C,9
2026-04-19 7:35,C,9.5
2026-04-19 8:35,C,10
2026-04-19 9:35,C,10
2026-04-19 10:35,C,10
2026-04-19 11:35,C,10.5
2026-04-19 12:35,C,11.5
2026-04-19 13:35,C,11.5
2026-04-19 14:35,C,11.5
2026-04-19 15:35,C,14
2026-04-19 16:35,C,12
2026-04-19 17:35,C,11
2026-04-19 18:35,C,10.5
2026-04-19 19:35,C,12.5
2026-04-19 20:35,C,12
2026-04-19 21:35,C,12
2026-04-19 22:35,C,11
2026-04-19 23:35,C,10
2027-04-19 0:35,C,10
2027-04-19 1:35,C,10
2027-04-19 2:35,C,9.5
2027-04-19 3:35,C,9.5
2027-04-19 4:35,C,9.5
2027-04-19 5:35,C,9.5
2027-04-19 6:35,C,9.5
2027-04-19 7:35,C,9.5
2027-04-19 8:35,C,9.5
2027-04-19 9:35,C,10
2027-04-19 10:35,C,10.5
2027-04-19 11:35,C,10.5
2027-04-19 12:35,C,11
2027-04-19 13:35,C,10.5
2027-04-19 14:35,C,11.5
2027-04-19 15:35,C,12
2027-04-19 16:35,C,12.5
2027-04-19 17:35,C,13
2027-04-19 18:35,C,9.5
2027-04-19 19:35,C,11.5
2027-04-19 20:35,C,11.5
2027-04-19 21:35,C,11.5
2027-04-19 22:35,C,10.5
2027-04-19 23:35,C,9.5
2028-04-19 0:35,C,9
2028-04-19 1:35,C,9
2028-04-19 2:35,C,9
2028-04-19 3:35,C,9
2028-04-19 4:35,C,9
2028-04-19 5:35,C,9
2028-04-19 6:35,C,9
2028-04-19 7:35,C,9
2028-04-19 8:35,C,9.5
2028-04-19 9:35,C,9.5
2028-04-19 10:35,C,10
2028-04-19 11:35,C,10.5
2028-04-19 12:35,C,10.5
2028-04-19 13:35,C,10
2028-04-19 14:35,C,10.5
2028-04-19 15:35,C,11
2028-04-19 16:35,C,11
2028-04-19 17:35,C,12
2028-04-19 18:35,C,12.5
2028-04-19 19:35,C,12.5
2028-04-19 20:35,C,12
2028-04-19 21:35,C,11.5
2028-04-19 22:35,C,11
2028-04-19 23:35,C,10.5
2029-04-19 0:35,C,10
2029-04-19 1:35,C,9.5
2029-04-19 2:35,C,9.5
2029-04-19 3:35,C,9.5
2029-04-19 4:35,C,9.5
2029-04-19 5:35,C,9.5
2029-04-19 6:35,C,9.5
2029-04-19 7:35,C,9.5
2029-04-19 8:35,C,10
2029-04-19 9:35,C,10.5
2029-04-19 10:35,C,11
2029-04-19 11:35,C,11
2029-04-19 12:35,C,11.5
2029-04-19 13:35,C,11
2029-04-19 14:35,C,11
2029-04-19 15:35,C,10.5
2029-04-19 16:35,C,11
2029-04-19 17:35,C,11
2029-04-19 18:35,C,11
2029-04-19 19:35,C,11
2029-04-19 20:35,C,11
2029-04-19 21:35,C,11
2029-04-19 22:35,C,10.5
2029-04-19 23:35,C,10.5
1930-04-19 0:35,C,10
1930-04-19 1:35,C,9.5
1930-04-19 2:35,C,9.5
1930-04-19 3:35,C,9.5
1930-04-19 4:35,C,9.5
1930-04-19 5:35,C,9.5
1930-04-19 6:35,C,9.5
1930-04-19 7:35,C,9.5
1930-04-19 8:35,C,9.5
1930-04-19 9:35,C,10.5
1930-04-19 10:35,C,11
1930-04-19 11:35,C,11
1930-04-19 12:35,C,11.5
1930-04-19 13:35,C,11
1930-04-19 14:35,C,11
1930-04-19 15:35,C,11
1930-04-19 16:35,C,11
1930-04-19 17:35,C,11
1930-04-19 18:35,C,11.5
1930-04-19 19:35,C,11
1930-04-19 20:35,C,11
1930-04-19 21:35,C,11
1930-04-19 22:35,C,11
1930-04-19 23:35,C,11
2001-05-19 0:35,C,11
2001-05-19 1:35,C,11
2001-05-19 2:35,C,10
2001-05-19 3:35,C,10.5
2001-05-19 4:35,C,10
2001-05-19 5:35,C,10
2001-05-19 6:35,C,9.5
2001-05-19 7:35,C,10
2001-05-19 8:35,C,10
2001-05-19 9:35,C,10.5
2001-05-19 10:35,C,11
2001-05-19 11:35,C,11.5
2001-05-19 12:35,C,11.5
2001-05-19 13:35,C,12
2001-05-19 14:35,C,12
2001-05-19 15:35,C,11.5
2001-05-19 16:35,C,12
2001-05-19 17:35,C,11.5
2001-05-19 18:35,C,12
2001-05-19 19:35,C,12
2001-05-19 20:35,C,12
2001-05-19 21:35,C,12
2001-05-19 22:35,C,11.5
2001-05-19 23:35,C,11.5
2002-05-19 0:35,C,11
2002-05-19 1:35,C,10.5
2002-05-19 2:35,C,10.5
2002-05-19 3:35,C,10.5
2002-05-19 4:35,C,11
2002-05-19 5:35,C,11.5
2002-05-19 6:35,C,11
2002-05-19 7:35,C,11.5
2002-05-19 8:35,C,12
2002-05-19 9:35,C,12.5
2002-05-19 10:35,C,13
2002-05-19 11:35,C,14
2002-05-19 12:35,C,14
2002-05-19 13:35,C,14
2002-05-19 14:35,C,13.5
2002-05-19 15:35,C,13
2002-05-19 16:35,C,13
2002-05-19 17:35,C,13
2002-05-19 18:35,C,13
2002-05-19 19:35,C,13
2002-05-19 20:35,C,13
2002-05-19 21:35,C,13
2002-05-19 22:35,C,13
2002-05-19 23:35,C,13
2003-05-19 0:35,C,12.5
2003-05-19 1:35,C,12.5
2003-05-19 2:35,C,12
2003-05-19 3:35,C,12
2003-05-19 4:35,C,12
2003-05-19 5:35,C,12
2003-05-19 6:35,C,12
2003-05-19 7:35,C,12
2003-05-19 8:35,C,12
2003-05-19 9:35,C,12.5
2003-05-19 10:35,C,16.5
2003-05-19 11:35,C,24.5
2003-05-19 12:35,C,16.5
2003-05-19 13:35,C,15
2003-05-19 14:35,C,14
2003-05-19 15:35,C,13.5
2003-05-19 16:35,C,13
2003-05-19 17:35,C,12.5
2003-05-19 18:35,C,13
2003-05-19 19:35,C,13
2003-05-19 20:35,C,13
2003-05-19 21:35,C,13
2003-05-19 22:35,C,11.5
2003-05-19 23:35,C,11
2004-05-19 0:35,C,11
2004-05-19 1:35,C,10.5
2004-05-19 2:35,C,10.5
2004-05-19 3:35,C,11
2004-05-19 4:35,C,11
2004-05-19 5:35,C,11
2004-05-19 6:35,C,11
2004-05-19 7:35,C,11.5
2004-05-19 8:35,C,12
2004-05-19 9:35,C,12
2004-05-19 10:35,C,17.5
2004-05-19 11:35,C,21.5
2004-05-19 12:35,C,25
2004-05-19 13:35,C,15.5
2004-05-19 14:35,C,14
2004-05-19 15:35,C,13
2004-05-19 16:35,C,12
2004-05-19 17:35,C,11.5
2004-05-19 18:35,C,12
2004-05-19 19:35,C,11.5
2004-05-19 20:35,C,11.5
2004-05-19 21:35,C,11.5
2004-05-19 22:35,C,11
2004-05-19 23:35,C,11
2005-05-19 0:35,C,11
2005-05-19 1:35,C,10.5
2005-05-19 2:35,C,10
2005-05-19 3:35,C,10
2005-05-19 4:35,C,10
2005-05-19 5:35,C,10
2005-05-19 6:35,C,10
2005-05-19 7:35,C,10.5
2005-05-19 8:35,C,10.5
2005-05-19 9:35,C,11
2005-05-19 10:35,C,18
2005-05-19 11:35,C,28
2005-05-19 12:35,C,29.5
2005-05-19 13:35,C,18
2005-05-19 14:35,C,15.5
2005-05-19 15:35,C,14
2005-05-19 16:35,C,13
2005-05-19 17:35,C,11.5
2005-05-19 18:35,C,11.5
2005-05-19 19:35,C,11
2005-05-19 20:35,C,11
2005-05-19 21:35,C,11
2005-05-19 22:35,C,11.5
2005-05-19 23:35,C,11.5
2006-05-19 0:35,C,11.5
2006-05-19 1:35,C,11
2006-05-19 2:35,C,11
2006-05-19 3:35,C,11
2006-05-19 4:35,C,11
2006-05-19 5:35,C,10.5
2006-05-19 6:35,C,10.5
2006-05-19 7:35,C,10.5
2006-05-19 8:35,C,11
2006-05-19 9:35,C,11.5
2006-05-19 10:35,C,12.5
2006-05-19 11:35,C,25.5
2006-05-19 12:35,C,29
2006-05-19 13:35,C,18
2006-05-19 14:35,C,16.5
2006-05-19 15:35,C,16.5
2006-05-19 16:35,C,14
2006-05-19 17:35,C,12.5
2006-05-19 18:35,C,11.5
2006-05-19 19:35,C,11
2006-05-19 20:35,C,11
2006-05-19 21:35,C,11
2006-05-19 22:35,C,11
2006-05-19 23:35,C,11
2007-05-19 0:35,C,11
2007-05-19 1:35,C,11
2007-05-19 2:35,C,11
2007-05-19 3:35,C,11
2007-05-19 4:35,C,10.5
2007-05-19 5:35,C,10.5
2007-05-19 6:35,C,10
2007-05-19 7:35,C,10.5
2007-05-19 8:35,C,10.5
2007-05-19 9:35,C,11
2007-05-19 10:35,C,12
2007-05-19 11:35,C,24.5
2007-05-19 12:35,C,29
2007-05-19 13:35,C,17.5
2007-05-19 14:35,C,16
2007-05-19 15:35,C,16
2007-05-19 16:35,C,17
2007-05-19 17:35,C,14
2007-05-19 18:35,C,12
2007-05-19 19:35,C,11.5
2007-05-19 20:35,C,11.5
2007-05-19 21:35,C,11
2007-05-19 22:35,C,11
