Date/Time,Unit,Value,
2019-05-23, 2:52:00 PM,C,12.5
2019-05-23, 3:52:00 PM,C,12.5
2019-05-23, 4:52:00 PM,C,11.5
2019-05-23, 5:52:00 PM,C,11.5
2019-05-23, 6:52:00 PM,C,11
2019-05-23, 7:52:00 PM,C,11.5
2019-05-23, 8:52:00 PM,C,11
2019-05-23, 9:52:00 PM,C,11
2019-05-23, 10:52:00 PM,C,11.5
2019-05-23, 11:52:00 PM,C,11.5
2019-05-24, 12:52:00 AM,C,11.5
2019-05-24, 1:52:00 AM,C,12
2019-05-24, 2:52:00 AM,C,12
2019-05-24, 3:52:00 AM,C,12
2019-05-24, 4:52:00 AM,C,12
2019-05-24, 5:52:00 AM,C,11.5
2019-05-24, 6:52:00 AM,C,11.5
2019-05-24, 7:52:00 AM,C,11.5
2019-05-24, 8:52:00 AM,C,11
2019-05-24, 9:52:00 AM,C,11.5
2019-05-24, 10:52:00 AM,C,18
2019-05-24, 11:52:00 AM,C,19.5
2019-05-24, 12:52:00 PM,C,18
2019-05-24, 1:52:00 PM,C,13
2019-05-24, 2:52:00 PM,C,12.5
2019-05-24, 3:52:00 PM,C,12.5
2019-05-24, 4:52:00 PM,C,12.5
2019-05-24, 5:52:00 PM,C,12
2019-05-24, 6:52:00 PM,C,12
2019-05-24, 7:52:00 PM,C,12
2019-05-24, 8:52:00 PM,C,11.5
2019-05-24, 9:52:00 PM,C,11.5
2019-05-24, 10:52:00 PM,C,11.5
2019-05-24, 11:52:00 PM,C,11.5
2019-05-25, 12:52:00 AM,C,11.5
2019-05-25, 1:52:00 AM,C,11.5
2019-05-25, 2:52:00 AM,C,11.5
2019-05-25, 3:52:00 AM,C,11.5
2019-05-25, 4:52:00 AM,C,11.5
2019-05-25, 5:52:00 AM,C,11.5
2019-05-25, 6:52:00 AM,C,11.5
2019-05-25, 7:52:00 AM,C,11.5
2019-05-25, 8:52:00 AM,C,11.5
2019-05-25, 9:52:00 AM,C,12
2019-05-25, 10:52:00 AM,C,12
2019-05-25, 11:52:00 AM,C,14.5
2019-05-25, 12:52:00 PM,C,24.5
2019-05-25, 1:52:00 PM,C,12.5
2019-05-25, 2:52:00 PM,C,12.5
2019-05-25, 3:52:00 PM,C,12.5
2019-05-25, 4:52:00 PM,C,12
2019-05-25, 5:52:00 PM,C,12
2019-05-25, 6:52:00 PM,C,12
2019-05-25, 7:52:00 PM,C,12
2019-05-25, 8:52:00 PM,C,12
2019-05-25, 9:52:00 PM,C,12
2019-05-25, 10:52:00 PM,C,12
2019-05-25, 11:52:00 PM,C,12
2019-05-26, 12:52:00 AM,C,12
2019-05-26, 1:52:00 AM,C,12
2019-05-26, 2:52:00 AM,C,12
2019-05-26, 3:52:00 AM,C,12
2019-05-26, 4:52:00 AM,C,11.5
2019-05-26, 5:52:00 AM,C,11.5
2019-05-26, 6:52:00 AM,C,11.5
2019-05-26, 7:52:00 AM,C,12
2019-05-26, 8:52:00 AM,C,12
2019-05-26, 9:52:00 AM,C,12.5
2019-05-26, 10:52:00 AM,C,12.5
2019-05-26, 11:52:00 AM,C,12.5
2019-05-26, 12:52:00 PM,C,13
2019-05-26, 1:52:00 PM,C,13
2019-05-26, 2:52:00 PM,C,13
2019-05-26, 3:52:00 PM,C,12.5
2019-05-26, 4:52:00 PM,C,12.5
2019-05-26, 5:52:00 PM,C,12.5
2019-05-26, 6:52:00 PM,C,12
2019-05-26, 7:52:00 PM,C,12
2019-05-26, 8:52:00 PM,C,12
2019-05-26, 9:52:00 PM,C,12
2019-05-26, 10:52:00 PM,C,12
2019-05-26, 11:52:00 PM,C,12.5
2019-05-27, 12:52:00 AM,C,12
2019-05-27, 1:52:00 AM,C,12
2019-05-27, 2:52:00 AM,C,12
2019-05-27, 3:52:00 AM,C,12
2019-05-27, 4:52:00 AM,C,12
2019-05-27, 5:52:00 AM,C,12
2019-05-27, 6:52:00 AM,C,12
2019-05-27, 7:52:00 AM,C,12
2019-05-27, 8:52:00 AM,C,12.5
2019-05-27, 9:52:00 AM,C,12.5
2019-05-27, 10:52:00 AM,C,13
2019-05-27, 11:52:00 AM,C,13
2019-05-27, 12:52:00 PM,C,13
2019-05-27, 1:52:00 PM,C,13.5
2019-05-27, 2:52:00 PM,C,13
2019-05-27, 3:52:00 PM,C,13.5
2019-05-27, 4:52:00 PM,C,13
2019-05-27, 5:52:00 PM,C,13
2019-05-27, 6:52:00 PM,C,13
2019-05-27, 7:52:00 PM,C,13
2019-05-27, 8:52:00 PM,C,13
2019-05-27, 9:52:00 PM,C,13
2019-05-27, 10:52:00 PM,C,12.5
2019-05-27, 11:52:00 PM,C,13
2019-05-28, 12:52:00 AM,C,13
2019-05-28, 1:52:00 AM,C,12.5
2019-05-28, 2:52:00 AM,C,12.5
2019-05-28, 3:52:00 AM,C,12.5
2019-05-28, 4:52:00 AM,C,12
2019-05-28, 5:52:00 AM,C,12
2019-05-28, 6:52:00 AM,C,12.5
2019-05-28, 7:52:00 AM,C,12.5
2019-05-28, 8:52:00 AM,C,13
2019-05-28, 9:52:00 AM,C,13
2019-05-28, 10:52:00 AM,C,13.5
2019-05-28, 11:52:00 AM,C,14
2019-05-28, 12:52:00 PM,C,13.5
2019-05-28, 1:52:00 PM,C,13.5
2019-05-28, 2:52:00 PM,C,14
2019-05-28, 3:52:00 PM,C,13.5
2019-05-28, 4:52:00 PM,C,13.5
2019-05-28, 5:52:00 PM,C,13
2019-05-28, 6:52:00 PM,C,13
2019-05-28, 7:52:00 PM,C,13
2019-05-28, 8:52:00 PM,C,13
2019-05-28, 9:52:00 PM,C,13
2019-05-28, 10:52:00 PM,C,13
2019-05-28, 11:52:00 PM,C,13
2019-05-29, 12:52:00 AM,C,12.5
2019-05-29, 1:52:00 AM,C,13
2019-05-29, 2:52:00 AM,C,13
2019-05-29, 3:52:00 AM,C,13
2019-05-29, 4:52:00 AM,C,13
2019-05-29, 5:52:00 AM,C,13
2019-05-29, 6:52:00 AM,C,13
2019-05-29, 7:52:00 AM,C,13
2019-05-29, 8:52:00 AM,C,13
2019-05-29, 9:52:00 AM,C,13.5
2019-05-29, 10:52:00 AM,C,13.5
2019-05-29, 11:52:00 AM,C,13.5
2019-05-29, 12:52:00 PM,C,14
2019-05-29, 1:52:00 PM,C,14
2019-05-29, 2:52:00 PM,C,14
2019-05-29, 3:52:00 PM,C,14
2019-05-29, 4:52:00 PM,C,14
2019-05-29, 5:52:00 PM,C,14
2019-05-29, 6:52:00 PM,C,14
2019-05-29, 7:52:00 PM,C,13.5
2019-05-29, 8:52:00 PM,C,13
2019-05-29, 9:52:00 PM,C,13
2019-05-29, 10:52:00 PM,C,13
2019-05-29, 11:52:00 PM,C,13
2019-05-30, 12:52:00 AM,C,12.5
2019-05-30, 1:52:00 AM,C,13
2019-05-30, 2:52:00 AM,C,13
2019-05-30, 3:52:00 AM,C,13
2019-05-30, 4:52:00 AM,C,13
2019-05-30, 5:52:00 AM,C,13
2019-05-30, 6:52:00 AM,C,13
2019-05-30, 7:52:00 AM,C,13.5
2019-05-30, 8:52:00 AM,C,13.5
2019-05-30, 9:52:00 AM,C,13.5
2019-05-30, 10:52:00 AM,C,13.5
