1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 2F0000002BB0FF21
Is Mission Active?  true
Mission Start:  Thu Mar 21 10:46:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1804
Total Samples:  41525
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Jun 09 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-03-26, 5:46:00 AM,C,8
2019-03-26, 6:46:00 AM,C,8
2019-03-26, 7:46:00 AM,C,8
2019-03-26, 8:46:00 AM,C,8
2019-03-26, 9:46:00 AM,C,8
2019-03-26, 10:46:00 AM,C,8
2019-03-26, 11:46:00 AM,C,8.5
2019-03-26, 12:46:00 PM,C,10.5
2019-03-26, 1:46:00 PM,C,11
2019-03-26, 2:46:00 PM,C,9
2019-03-26, 3:46:00 PM,C,8.5
2019-03-26, 4:46:00 PM,C,8.5
2019-03-26, 5:46:00 PM,C,8.5
2019-03-26, 6:46:00 PM,C,8.5
2019-03-26, 7:46:00 PM,C,8.5
2019-03-26, 8:46:00 PM,C,8
2019-03-26, 9:46:00 PM,C,8
2019-03-26, 10:46:00 PM,C,8.5
2019-03-26, 11:46:00 PM,C,8.5
2019-03-27, 12:46:00 AM,C,8.5
2019-03-27, 1:46:00 AM,C,8.5
2019-03-27, 2:46:00 AM,C,8
2019-03-27, 3:46:00 AM,C,8
2019-03-27, 4:46:00 AM,C,8
2019-03-27, 5:46:00 AM,C,8
2019-03-27, 6:46:00 AM,C,8
2019-03-27, 7:46:00 AM,C,8
2019-03-27, 8:46:00 AM,C,8
2019-03-27, 9:46:00 AM,C,8
2019-03-27, 10:46:00 AM,C,8.5
2019-03-27, 11:46:00 AM,C,9.5
2019-03-27, 12:46:00 PM,C,18.5
2019-03-27, 1:46:00 PM,C,18.5
2019-03-27, 2:46:00 PM,C,10
2019-03-27, 3:46:00 PM,C,9
2019-03-27, 4:46:00 PM,C,9
2019-03-27, 5:46:00 PM,C,9
2019-03-27, 6:46:00 PM,C,8.5
2019-03-27, 7:46:00 PM,C,9
2019-03-27, 8:46:00 PM,C,9.5
2019-03-27, 9:46:00 PM,C,9
2019-03-27, 10:46:00 PM,C,9
2019-03-27, 11:46:00 PM,C,8.5
2019-03-28, 12:46:00 AM,C,9
2019-03-28, 1:46:00 AM,C,9
2019-03-28, 2:46:00 AM,C,9
2019-03-28, 3:46:00 AM,C,8.5
2019-03-28, 4:46:00 AM,C,8.5
2019-03-28, 5:46:00 AM,C,8.5
2019-03-28, 6:46:00 AM,C,8.5
2019-03-28, 7:46:00 AM,C,8.5
2019-03-28, 8:46:00 AM,C,8.5
2019-03-28, 9:46:00 AM,C,8.5
2019-03-28, 10:46:00 AM,C,9
2019-03-28, 11:46:00 AM,C,9.5
2019-03-28, 12:46:00 PM,C,10
2019-03-28, 1:46:00 PM,C,10.5
2019-03-28, 2:46:00 PM,C,11
2019-03-28, 3:46:00 PM,C,10
2019-03-28, 4:46:00 PM,C,9.5
2019-03-28, 5:46:00 PM,C,9
2019-03-28, 6:46:00 PM,C,9
2019-03-28, 7:46:00 PM,C,9
2019-03-28, 8:46:00 PM,C,8.5
2019-03-28, 9:46:00 PM,C,8.5
2019-03-28, 10:46:00 PM,C,8.5
2019-03-28, 11:46:00 PM,C,8.5
2019-03-29, 12:46:00 AM,C,8.5
2019-03-29, 1:46:00 AM,C,8.5
2019-03-29, 2:46:00 AM,C,8.5
2019-03-29, 3:46:00 AM,C,8.5
2019-03-29, 4:46:00 AM,C,8.5
2019-03-29, 5:46:00 AM,C,8
2019-03-29, 6:46:00 AM,C,8.5
2019-03-29, 7:46:00 AM,C,8
2019-03-29, 8:46:00 AM,C,8.5
2019-03-29, 9:46:00 AM,C,8.5
2019-03-29, 10:46:00 AM,C,8.5
2019-03-29, 11:46:00 AM,C,9
2019-03-29, 12:46:00 PM,C,9.5
2019-03-29, 1:46:00 PM,C,10
2019-03-29, 2:46:00 PM,C,10.5
2019-03-29, 3:46:00 PM,C,13.5
2019-03-29, 4:46:00 PM,C,10
2019-03-29, 5:46:00 PM,C,9
2019-03-29, 6:46:00 PM,C,8.5
2019-03-29, 7:46:00 PM,C,9
2019-03-29, 8:46:00 PM,C,9
2019-03-29, 9:46:00 PM,C,9
2019-03-29, 10:46:00 PM,C,9
2019-03-29, 11:46:00 PM,C,8.5
2019-03-30, 12:46:00 AM,C,8.5
2019-03-30, 1:46:00 AM,C,8.5
2019-03-30, 2:46:00 AM,C,8.5
2019-03-30, 3:46:00 AM,C,8.5
2019-03-30, 4:46:00 AM,C,8.5
2019-03-30, 5:46:00 AM,C,8.5
2019-03-30, 6:46:00 AM,C,8.5
2019-03-30, 7:46:00 AM,C,8.5
2019-03-30, 8:46:00 AM,C,8.5
2019-03-30, 9:46:00 AM,C,8.5
2019-03-30, 10:46:00 AM,C,8.5
2019-03-30, 11:46:00 AM,C,9
2019-03-30, 12:46:00 PM,C,9.5
2019-03-30, 1:46:00 PM,C,10
2019-03-30, 2:46:00 PM,C,10.5
2019-03-30, 3:46:00 PM,C,11
2019-03-30, 4:46:00 PM,C,11.5
2019-03-30, 5:46:00 PM,C,10.5
2019-03-30, 6:46:00 PM,C,9
2019-03-30, 7:46:00 PM,C,8.5
2019-03-30, 8:46:00 PM,C,9
2019-03-30, 9:46:00 PM,C,9
2019-03-30, 10:46:00 PM,C,9
2019-03-30, 11:46:00 PM,C,9
2019-03-31, 12:46:00 AM,C,9
2019-03-31, 1:46:00 AM,C,9
