Date/Time,Unit,Value,
2019-04-03, 9:27:00 PM,C,19.5
2019-04-03, 10:27:00 PM,C,12
2019-04-03, 11:27:00 PM,C,12
2019-04-03, 12:27:00 AM,C,12
2019-04-03, 1:27:00 AM,C,12
2019-04-03, 2:27:00 AM,C,11.5
2019-04-03, 3:27:00 AM,C,11.5
2019-04-03, 4:27:00 AM,C,12
2019-04-03, 5:27:00 AM,C,12
2019-04-03, 6:27:00 AM,C,12
2019-04-03, 7:27:00 AM,C,12
2019-04-03, 8:27:00 AM,C,12
2019-04-03, 9:27:00 AM,C,12
2019-04-03, 10:27:00 AM,C,11.5
2019-04-04, 11:27:00 AM,C,11.5
2019-04-04, 12:27:00 PM,C,11.5
2019-04-04, 1:27:00 PM,C,11
2019-04-04, 2:27:00 PM,C,11.5
2019-04-04, 3:27:00 PM,C,11
2019-04-04, 4:27:00 PM,C,11.5
2019-04-04, 5:27:00 PM,C,12
2019-04-04, 6:27:00 PM,C,15.5
2019-04-04, 7:27:00 PM,C,19.5
2019-04-04, 8:27:00 PM,C,18
2019-04-04, 9:27:00 PM,C,23.5
2019-04-04, 10:27:00 PM,C,13.5
2019-04-04, 11:27:00 PM,C,12.5
2019-04-04, 12:27:00 AM,C,13
2019-04-04, 1:27:00 AM,C,13
2019-04-04, 3:27:00 AM,C,13
2019-04-04, 4:27:00 AM,C,12.5
2019-04-04, 5:27:00 AM,C,12.5
2019-04-04, 6:27:00 AM,C,12
2019-04-04, 7:27:00 AM,C,12.5
2019-04-04, 8:27:00 AM,C,12.5
2019-04-04, 9:27:00 AM,C,12.5
2019-04-04, 10:27:00 AM,C,13
2019-04-04, 11:27:00 AM,C,13
2019-04-05, 12:27:00 PM,C,13
2019-04-05, 1:27:00 PM,C,13
2019-04-05, 2:27:00 PM,C,13
2019-04-05, 3:27:00 PM,C,13
2019-04-05, 4:27:00 PM,C,13
2019-04-05, 5:27:00 PM,C,13
2019-04-05, 6:27:00 PM,C,13.5
2019-04-05, 7:27:00 PM,C,16
2019-04-05, 8:27:00 PM,C,16
2019-04-05, 9:27:00 PM,C,18
2019-04-05, 10:27:00 PM,C,17.5
2019-04-05, 11:27:00 PM,C,16.5
2019-04-05, 12:27:00 AM,C,14
2019-04-05, 1:27:00 AM,C,14
2019-04-05, 2:27:00 AM,C,14
2019-04-05, 3:27:00 AM,C,13.5
2019-04-05, 4:27:00 AM,C,13.5
2019-04-05, 5:27:00 AM,C,13.5
2019-04-05, 6:27:00 AM,C,14
2019-04-05, 7:27:00 AM,C,13.5
2019-04-05, 8:27:00 AM,C,14
2019-04-05, 9:27:00 AM,C,14
2019-04-05, 10:27:00 AM,C,14
2019-04-05, 11:27:00 AM,C,13.5
2019-04-06, 12:27:00 PM,C,13.5
2019-04-06, 1:27:00 PM,C,13
2019-04-06, 2:27:00 PM,C,12.5
2019-04-06, 3:27:00 PM,C,13
2019-04-06, 4:27:00 PM,C,13
2019-04-06, 5:27:00 PM,C,13
2019-04-06, 6:27:00 PM,C,13.5
2019-04-06, 7:27:00 PM,C,13.5
2019-04-06, 8:27:00 PM,C,17
2019-04-06, 9:27:00 PM,C,17.5
2019-04-06, 10:27:00 PM,C,19
2019-04-06, 11:27:00 PM,C,17.5
2019-04-06, 12:27:00 AM,C,14.5
2019-04-06, 1:27:00 AM,C,14
2019-04-06, 2:27:00 AM,C,13.5
2019-04-06, 3:27:00 AM,C,13.5
2019-04-06, 4:27:00 AM,C,13.5
2019-04-06, 5:27:00 AM,C,13.5
2019-04-06, 6:27:00 AM,C,13.5
2019-04-06, 7:27:00 AM,C,13.5
2019-04-06, 8:27:00 AM,C,13.5
2019-04-06, 9:27:00 AM,C,13
2019-04-06, 10:27:00 AM,C,13
2019-04-06, 11:27:00 AM,C,13.5
2019-04-07, 12:27:00 PM,C,13.5
2019-04-07, 1:27:00 PM,C,13
2019-04-07, 2:27:00 PM,C,13
2019-04-07, 3:27:00 PM,C,12.5
2019-04-07, 4:27:00 PM,C,12.5
2019-04-07, 5:27:00 PM,C,13
2019-04-07, 6:27:00 PM,C,13
2019-04-07, 7:27:00 PM,C,13
2019-04-07, 8:27:00 PM,C,13.5
2019-04-07, 9:27:00 PM,C,14
2019-04-07, 10:27:00 PM,C,14.5
2019-04-07, 11:27:00 PM,C,15.5
2019-04-07, 12:27:00 AM,C,16.5
2019-04-07, 1:27:00 AM,C,13
2019-04-07, 2:27:00 AM,C,12.5
2019-04-07, 3:27:00 AM,C,12.5
2019-04-07, 4:27:00 AM,C,13
2019-04-07, 5:27:00 AM,C,13
2019-04-07, 6:27:00 AM,C,12.5
2019-04-07, 7:27:00 AM,C,13
2019-04-07, 8:27:00 AM,C,12.5
2019-04-07, 9:27:00 AM,C,13
2019-04-07, 10:27:00 AM,C,13
2019-04-07, 11:27:00 AM,C,12.5
2019-04-08, 12:27:00 PM,C,12.5
2019-04-08, 1:27:00 PM,C,12.5
2019-04-08, 2:27:00 PM,C,12.5
2019-04-08, 3:27:00 PM,C,11.5
2019-04-08, 4:27:00 PM,C,11.5
2019-04-08, 5:27:00 PM,C,11.5
