Date/Time,Unit,Value,
2019-06-06, 4:24:00 PM,C,11
2019-06-06, 5:24:00 PM,C,11
2019-06-06, 6:24:00 PM,C,11
2019-06-06, 7:24:00 PM,C,11.5
2019-06-06, 8:24:00 PM,C,11.5
2019-06-06, 9:24:00 PM,C,11.5
2019-06-06, 10:24:00 PM,C,11.5
2019-06-06, 11:24:00 PM,C,11.5
2019-06-07, 12:24:00 AM,C,11.5
2019-06-07, 1:24:00 AM,C,11.5
2019-06-07, 2:24:00 AM,C,11.5
2019-06-07, 3:24:00 AM,C,11
2019-06-07, 4:24:00 AM,C,11
2019-06-07, 5:24:00 AM,C,11.5
2019-06-07, 6:24:00 AM,C,11.5
2019-06-07, 7:24:00 AM,C,11.5
2019-06-07, 8:24:00 AM,C,11.5
2019-06-07, 9:24:00 AM,C,17.5
2019-06-07, 10:24:00 AM,C,26.5
2019-06-07, 11:24:00 AM,C,29.5
2019-06-07, 12:24:00 PM,C,32
2019-06-07, 1:24:00 PM,C,15.5
2019-06-07, 2:24:00 PM,C,13
2019-06-07, 3:24:00 PM,C,11.5
2019-06-07, 4:24:00 PM,C,11
2019-06-07, 5:24:00 PM,C,11
2019-06-07, 6:24:00 PM,C,11
2019-06-07, 7:24:00 PM,C,11.5
2019-06-07, 8:24:00 PM,C,12
2019-06-07, 9:24:00 PM,C,12.5
2019-06-07, 10:24:00 PM,C,12.5
2019-06-07, 11:24:00 PM,C,12
2019-06-08, 12:24:00 AM,C,11.5
2019-06-08, 1:24:00 AM,C,11.5
2019-06-08, 2:24:00 AM,C,11.5
2019-06-08, 3:24:00 AM,C,12
2019-06-08, 4:24:00 AM,C,11.5
2019-06-08, 5:24:00 AM,C,11.5
2019-06-08, 6:24:00 AM,C,11.5
2019-06-08, 7:24:00 AM,C,11.5
2019-06-08, 8:24:00 AM,C,11.5
2019-06-08, 9:24:00 AM,C,12
2019-06-08, 10:24:00 AM,C,15
2019-06-08, 11:24:00 AM,C,16
2019-06-08, 12:24:00 PM,C,15
2019-06-08, 1:24:00 PM,C,18.5
2019-06-08, 2:24:00 PM,C,14.5
2019-06-08, 3:24:00 PM,C,13
2019-06-08, 4:24:00 PM,C,12.5
2019-06-08, 5:24:00 PM,C,12
2019-06-08, 6:24:00 PM,C,12.5
2019-06-08, 7:24:00 PM,C,13
2019-06-08, 8:24:00 PM,C,13
2019-06-08, 9:24:00 PM,C,13
2019-06-08, 10:24:00 PM,C,13.5
2019-06-08, 11:24:00 PM,C,13
2019-06-09, 12:24:00 AM,C,13.5
2019-06-09, 1:24:00 AM,C,13
2019-06-09, 2:24:00 AM,C,12.5
2019-06-09, 3:24:00 AM,C,12.5
2019-06-09, 4:24:00 AM,C,12.5
2019-06-09, 5:24:00 AM,C,12.5
2019-06-09, 6:24:00 AM,C,12.5
2019-06-09, 7:24:00 AM,C,12.5
2019-06-09, 8:24:00 AM,C,12.5
2019-06-09, 9:24:00 AM,C,12.5
2019-06-09, 10:24:00 AM,C,13
2019-06-09, 11:24:00 AM,C,15
2019-06-09, 12:24:00 PM,C,13
2019-06-09, 1:24:00 PM,C,14
2019-06-09, 2:24:00 PM,C,14
2019-06-09, 3:24:00 PM,C,13.5
2019-06-09, 4:24:00 PM,C,13
2019-06-09, 5:24:00 PM,C,13
2019-06-09, 6:24:00 PM,C,13
2019-06-09, 7:24:00 PM,C,13
2019-06-09, 8:24:00 PM,C,12.5
2019-06-09, 9:24:00 PM,C,13
2019-06-09, 10:24:00 PM,C,13
2019-06-09, 11:24:00 PM,C,13
2019-06-10, 12:24:00 AM,C,13
2019-06-10, 1:24:00 AM,C,13
2019-06-10, 2:24:00 AM,C,13
2019-06-10, 3:24:00 AM,C,13
2019-06-10, 4:24:00 AM,C,12.5
2019-06-10, 5:24:00 AM,C,11.5
2019-06-10, 6:24:00 AM,C,12.5
2019-06-10, 7:24:00 AM,C,12.5
2019-06-10, 8:24:00 AM,C,11.5
2019-06-10, 9:24:00 AM,C,12.5
2019-06-10, 10:24:00 AM,C,13
2019-06-10, 11:24:00 AM,C,13
2019-06-10, 12:24:00 PM,C,14
2019-06-10, 1:24:00 PM,C,17
2019-06-10, 2:24:00 PM,C,15.5
2019-06-10, 3:24:00 PM,C,14.5
2019-06-10, 4:24:00 PM,C,13.5
2019-06-10, 5:24:00 PM,C,13
2019-06-10, 6:24:00 PM,C,12.5
2019-06-10, 7:24:00 PM,C,11.5
2019-06-10, 8:24:00 PM,C,11.5
2019-06-10, 9:24:00 PM,C,11
2019-06-10, 10:24:00 PM,C,11
2019-06-10, 11:24:00 PM,C,11
2019-06-11, 12:24:00 AM,C,12.5
2019-06-11, 1:24:00 AM,C,12.5
2019-06-11, 2:24:00 AM,C,12.5
2019-06-11, 3:24:00 AM,C,12.5
2019-06-11, 4:24:00 AM,C,12
2019-06-11, 5:24:00 AM,C,12.5
2019-06-11, 6:24:00 AM,C,12.5
2019-06-11, 7:24:00 AM,C,12.5
2019-06-11, 8:24:00 AM,C,12.5
2019-06-11, 9:24:00 AM,C,12.5
2019-06-11, 10:24:00 AM,C,12.5
2019-06-11, 11:24:00 AM,C,13
2019-06-11, 12:24:00 PM,C,14
2019-06-11, 1:24:00 PM,C,14.5
2019-06-11, 2:24:00 PM,C,21
2019-06-11, 3:24:00 PM,C,22.5
2019-06-11, 4:24:00 PM,C,14.5
2019-06-11, 5:24:00 PM,C,13
2019-06-11, 6:24:00 PM,C,13
2019-06-11, 7:24:00 PM,C,12
2019-06-11, 8:24:00 PM,C,11.5
2019-06-11, 9:24:00 PM,C,11
2019-06-11, 10:24:00 PM,C,11.5
2019-06-11, 11:24:00 PM,C,11.5
2019-06-12, 12:24:00 AM,C,12.5
2019-06-12, 1:24:00 AM,C,12.5
2019-06-12, 2:24:00 AM,C,13
2019-06-12, 3:24:00 AM,C,12.5
2019-06-12, 4:24:00 AM,C,12.5
2019-06-12, 5:24:00 AM,C,12.5
2019-06-12, 6:24:00 AM,C,12.5
2019-06-12, 7:24:00 AM,C,12.5
2019-06-12, 8:24:00 AM,C,11.5
2019-06-12, 9:24:00 AM,C,11
2019-06-12, 10:24:00 AM,C,11
2019-06-12, 11:24:00 AM,C,11.5
2019-06-12, 12:24:00 PM,C,12
2019-06-12, 1:24:00 PM,C,13.5
2019-06-12, 2:24:00 PM,C,13
2019-06-12, 3:24:00 PM,C,13.5
2019-06-12, 4:24:00 PM,C,14
2019-06-12, 5:24:00 PM,C,13.5
2019-06-12, 6:24:00 PM,C,13.5
2019-06-12, 7:24:00 PM,C,13
2019-06-12, 8:24:00 PM,C,12.5
2019-06-12, 9:24:00 PM,C,12
2019-06-12, 10:24:00 PM,C,12
2019-06-12, 11:24:00 PM,C,12
2019-06-13, 12:24:00 AM,C,12
2019-06-13, 1:24:00 AM,C,12.5
2019-06-13, 2:24:00 AM,C,13
2019-06-13, 3:24:00 AM,C,13
2019-06-13, 4:24:00 AM,C,12.5
2019-06-13, 5:24:00 AM,C,12
2019-06-13, 6:24:00 AM,C,12.5
2019-06-13, 7:24:00 AM,C,13
2019-06-13, 8:24:00 AM,C,13.5
2019-06-13, 9:24:00 AM,C,13.5
2019-06-13, 10:24:00 AM,C,13.5
2019-06-13, 11:24:00 AM,C,13.5
2019-06-13, 12:24:00 PM,C,13.5
2019-06-13, 1:24:00 PM,C,14
2019-06-13, 2:24:00 PM,C,14
2019-06-13, 3:24:00 PM,C,14
2019-06-13, 4:24:00 PM,C,15
2019-06-13, 5:24:00 PM,C,15.5
2019-06-13, 6:24:00 PM,C,14
2019-06-13, 7:24:00 PM,C,13
2019-06-13, 8:24:00 PM,C,13
2019-06-13, 9:24:00 PM,C,13
2019-06-13, 10:24:00 PM,C,13
2019-06-13, 11:24:00 PM,C,13.5
2019-06-14, 12:24:00 AM,C,13
2019-06-14, 1:24:00 AM,C,13.5
2019-06-14, 2:24:00 AM,C,13.5
2019-06-14, 3:24:00 AM,C,13.5
2019-06-14, 4:24:00 AM,C,12.5
2019-06-14, 5:24:00 AM,C,12
2019-06-14, 6:24:00 AM,C,11
2019-06-14, 7:24:00 AM,C,12
2019-06-14, 8:24:00 AM,C,13.5
2019-06-14, 9:24:00 AM,C,13.5
2019-06-14, 10:24:00 AM,C,13
2019-06-14, 11:24:00 AM,C,13
2019-06-14, 12:24:00 PM,C,13.5
2019-06-14, 1:24:00 PM,C,14
2019-06-14, 2:24:00 PM,C,14.5
2019-06-14, 3:24:00 PM,C,15
2019-06-14, 4:24:00 PM,C,13.5
2019-06-14, 5:24:00 PM,C,15
2019-06-14, 6:24:00 PM,C,15
2019-06-14, 7:24:00 PM,C,14
2019-06-14, 8:24:00 PM,C,14
2019-06-14, 9:24:00 PM,C,14.5
2019-06-14, 10:24:00 PM,C,14.5
2019-06-14, 11:24:00 PM,C,12
2019-06-15, 12:24:00 AM,C,14
2019-06-15, 1:24:00 AM,C,12.5
2019-06-15, 2:24:00 AM,C,13
2019-06-15, 3:24:00 AM,C,13.5
2019-06-15, 4:24:00 AM,C,13.5
2019-06-15, 5:24:00 AM,C,11.5
2019-06-15, 6:24:00 AM,C,11.5
2019-06-15, 7:24:00 AM,C,12.5
2019-06-15, 8:24:00 AM,C,13
2019-06-15, 9:24:00 AM,C,13.5
2019-06-15, 10:24:00 AM,C,14
2019-06-15, 11:24:00 AM,C,13
2019-06-15, 12:24:00 PM,C,12.5
2019-06-15, 1:24:00 PM,C,13.5
2019-06-15, 2:24:00 PM,C,14.5
2019-06-15, 3:24:00 PM,C,14.5
2019-06-15, 4:24:00 PM,C,15
2019-06-15, 5:24:00 PM,C,14.5
2019-06-15, 6:24:00 PM,C,14
2019-06-15, 7:24:00 PM,C,14
2019-06-15, 8:24:00 PM,C,13
2019-06-15, 9:24:00 PM,C,14
2019-06-15, 10:24:00 PM,C,13.5
2019-06-15, 11:24:00 PM,C,14
2019-06-16, 12:24:00 AM,C,12
2019-06-16, 1:24:00 AM,C,13
2019-06-16, 2:24:00 AM,C,12
2019-06-16, 3:24:00 AM,C,13.5
2019-06-16, 4:24:00 AM,C,14
2019-06-16, 5:24:00 AM,C,13.5
2019-06-16, 6:24:00 AM,C,13.5
2019-06-16, 7:24:00 AM,C,14
2019-06-16, 8:24:00 AM,C,15
2019-06-16, 9:24:00 AM,C,14.5
2019-06-16, 10:24:00 AM,C,14
2019-06-16, 11:24:00 AM,C,12
2019-06-16, 12:24:00 PM,C,12.5
2019-06-16, 1:24:00 PM,C,12.5
2019-06-16, 2:24:00 PM,C,13
2019-06-16, 3:24:00 PM,C,13.5
2019-06-16, 4:24:00 PM,C,14
2019-06-16, 5:24:00 PM,C,13.5
2019-06-16, 6:24:00 PM,C,12.5
2019-06-16, 7:24:00 PM,C,13.5
2019-06-16, 8:24:00 PM,C,13.5
2019-06-16, 9:24:00 PM,C,13.5
2019-06-16, 10:24:00 PM,C,14
2019-06-16, 11:24:00 PM,C,13.5
2019-06-17, 12:24:00 AM,C,12
2019-06-17, 1:24:00 AM,C,11.5
2019-06-17, 2:24:00 AM,C,12
2019-06-17, 3:24:00 AM,C,12.5
2019-06-17, 4:24:00 AM,C,13.5
2019-06-17, 5:24:00 AM,C,13.5
2019-06-17, 6:24:00 AM,C,13.5
2019-06-17, 7:24:00 AM,C,14.5
2019-06-17, 8:24:00 AM,C,15
2019-06-17, 9:24:00 AM,C,16
2019-06-17, 10:24:00 AM,C,15
2019-06-17, 11:24:00 AM,C,14
2019-06-17, 12:24:00 PM,C,13.5
2019-06-17, 1:24:00 PM,C,12.5
2019-06-17, 2:24:00 PM,C,12
2019-06-17, 3:24:00 PM,C,13
2019-06-17, 4:24:00 PM,C,13.5
2019-06-17, 5:24:00 PM,C,13.5
2019-06-17, 6:24:00 PM,C,14
2019-06-17, 7:24:00 PM,C,14
2019-06-17, 8:24:00 PM,C,14
2019-06-17, 9:24:00 PM,C,13
2019-06-17, 10:24:00 PM,C,12
2019-06-17, 11:24:00 PM,C,13.5
2019-06-18, 12:24:00 AM,C,12.5
2019-06-18, 1:24:00 AM,C,11
2019-06-18, 2:24:00 AM,C,11.5
2019-06-18, 3:24:00 AM,C,11.5
2019-06-18, 4:24:00 AM,C,12.5
2019-06-18, 5:24:00 AM,C,13
2019-06-18, 6:24:00 AM,C,13
2019-06-18, 7:24:00 AM,C,12.5
2019-06-18, 8:24:00 AM,C,14
2019-06-18, 9:24:00 AM,C,17.5
2019-06-18, 10:24:00 AM,C,20.5
2019-06-18, 11:24:00 AM,C,14.5
2019-06-18, 12:24:00 PM,C,12.5
2019-06-18, 1:24:00 PM,C,11.5
2019-06-18, 2:24:00 PM,C,11.5
2019-06-18, 3:24:00 PM,C,11.5
2019-06-18, 4:24:00 PM,C,11.5
2019-06-18, 5:24:00 PM,C,11.5
2019-06-18, 6:24:00 PM,C,12
2019-06-18, 7:24:00 PM,C,12
2019-06-18, 8:24:00 PM,C,11.5
2019-06-18, 9:24:00 PM,C,12
2019-06-18, 10:24:00 PM,C,11.5
2019-06-18, 11:24:00 PM,C,11
2019-06-19, 12:24:00 AM,C,11
2019-06-19, 1:24:00 AM,C,11.5
2019-06-19, 2:24:00 AM,C,11
2019-06-19, 3:24:00 AM,C,10.5
2019-06-19, 4:24:00 AM,C,10.5
2019-06-19, 5:24:00 AM,C,10.5
2019-06-19, 6:24:00 AM,C,11
2019-06-19, 7:24:00 AM,C,11.5
2019-06-19, 8:24:00 AM,C,12
2019-06-19, 9:24:00 AM,C,15.5
2019-06-19, 10:24:00 AM,C,19.5
2019-06-19, 11:24:00 AM,C,19.5
2019-06-19, 12:24:00 PM,C,12.5
2019-06-19, 1:24:00 PM,C,11.5
2019-06-19, 2:24:00 PM,C,11
2019-06-19, 3:24:00 PM,C,11
2019-06-19, 4:24:00 PM,C,11
2019-06-19, 5:24:00 PM,C,11
2019-06-19, 6:24:00 PM,C,11
2019-06-19, 7:24:00 PM,C,11.5
2019-06-19, 8:24:00 PM,C,11
2019-06-19, 9:24:00 PM,C,11
2019-06-19, 10:24:00 PM,C,11.5
2019-06-19, 11:24:00 PM,C,11
2019-06-20, 12:24:00 AM,C,11
2019-06-20, 1:24:00 AM,C,11.5
2019-06-20, 2:24:00 AM,C,11.5
2019-06-20, 3:24:00 AM,C,11.5
2019-06-20, 4:24:00 AM,C,11
2019-06-20, 5:24:00 AM,C,11
2019-06-20, 6:24:00 AM,C,11
2019-06-20, 7:24:00 AM,C,11.5
2019-06-20, 8:24:00 AM,C,12.5
2019-06-20, 9:24:00 AM,C,16
2019-06-20, 10:24:00 AM,C,23.5
2019-06-20, 11:24:00 AM,C,28.5
2019-06-20, 12:24:00 PM,C,15
2019-06-20, 1:24:00 PM,C,12.5
2019-06-20, 2:24:00 PM,C,11.5
2019-06-20, 3:24:00 PM,C,11.5
2019-06-20, 4:24:00 PM,C,11
2019-06-20, 5:24:00 PM,C,11
2019-06-20, 6:24:00 PM,C,11
2019-06-20, 7:24:00 PM,C,11
2019-06-20, 8:24:00 PM,C,11.5
2019-06-20, 9:24:00 PM,C,11
2019-06-20, 10:24:00 PM,C,11.5
2019-06-20, 11:24:00 PM,C,11
2019-06-21, 12:24:00 AM,C,11.5
2019-06-21, 1:24:00 AM,C,11.5
2019-06-21, 2:24:00 AM,C,11.5
2019-06-21, 3:24:00 AM,C,11.5
2019-06-21, 4:24:00 AM,C,11.5
2019-06-21, 5:24:00 AM,C,11.5
2019-06-21, 6:24:00 AM,C,11.5
2019-06-21, 7:24:00 AM,C,11.5
2019-06-21, 8:24:00 AM,C,12
2019-06-21, 9:24:00 AM,C,13.5
2019-06-21, 10:24:00 AM,C,14.5
2019-06-21, 11:24:00 AM,C,15
2019-06-21, 12:24:00 PM,C,14.5
2019-06-21, 1:24:00 PM,C,14
2019-06-21, 2:24:00 PM,C,13.5
2019-06-21, 3:24:00 PM,C,13.5
2019-06-21, 4:24:00 PM,C,13.5
2019-06-21, 5:24:00 PM,C,13
2019-06-21, 6:24:00 PM,C,13
2019-06-21, 7:24:00 PM,C,13
2019-06-21, 8:24:00 PM,C,13
2019-06-21, 9:24:00 PM,C,13
2019-06-21, 10:24:00 PM,C,13
2019-06-21, 11:24:00 PM,C,13
2019-06-22, 12:24:00 AM,C,13.5
2019-06-22, 1:24:00 AM,C,13.5
2019-06-22, 2:24:00 AM,C,13.5
2019-06-22, 3:24:00 AM,C,13
2019-06-22, 4:24:00 AM,C,13.5
2019-06-22, 5:24:00 AM,C,13
2019-06-22, 6:24:00 AM,C,13.5
2019-06-22, 7:24:00 AM,C,13.5
2019-06-22, 8:24:00 AM,C,13.5
2019-06-22, 9:24:00 AM,C,14
2019-06-22, 10:24:00 AM,C,16
2019-06-22, 11:24:00 AM,C,18
2019-06-22, 12:24:00 PM,C,21
2019-06-22, 1:24:00 PM,C,16
2019-06-22, 2:24:00 PM,C,14.5
2019-06-22, 3:24:00 PM,C,13.5
2019-06-22, 4:24:00 PM,C,13.5
2019-06-22, 5:24:00 PM,C,14
2019-06-22, 6:24:00 PM,C,14
2019-06-22, 7:24:00 PM,C,13.5
2019-06-22, 8:24:00 PM,C,14
2019-06-22, 9:24:00 PM,C,13.5
2019-06-22, 10:24:00 PM,C,13.5
2019-06-22, 11:24:00 PM,C,13.5
2019-06-23, 12:24:00 AM,C,13.5
2019-06-23, 1:24:00 AM,C,13.5
2019-06-23, 2:24:00 AM,C,13.5
2019-06-23, 3:24:00 AM,C,13.5
2019-06-23, 4:24:00 AM,C,13.5
2019-06-23, 5:24:00 AM,C,13
2019-06-23, 6:24:00 AM,C,13
2019-06-23, 7:24:00 AM,C,13.5
2019-06-23, 8:24:00 AM,C,13.5
2019-06-23, 9:24:00 AM,C,13.5
2019-06-23, 10:24:00 AM,C,14
2019-06-23, 11:24:00 AM,C,14.5
2019-06-23, 12:24:00 PM,C,15
2019-06-23, 1:24:00 PM,C,15
2019-06-23, 2:24:00 PM,C,14.5
2019-06-23, 3:24:00 PM,C,14
2019-06-23, 4:24:00 PM,C,13.5
2019-06-23, 5:24:00 PM,C,14
2019-06-23, 6:24:00 PM,C,13.5
2019-06-23, 7:24:00 PM,C,13
2019-06-23, 8:24:00 PM,C,13
2019-06-23, 9:24:00 PM,C,13
2019-06-23, 10:24:00 PM,C,13
2019-06-23, 11:24:00 PM,C,13.5
2019-06-24, 12:24:00 AM,C,13.5
2019-06-24, 1:24:00 AM,C,13
2019-06-24, 2:24:00 AM,C,13.5
2019-06-24, 3:24:00 AM,C,13.5
2019-06-24, 4:24:00 AM,C,13.5
2019-06-24, 5:24:00 AM,C,13.5
2019-06-24, 6:24:00 AM,C,12.5
2019-06-24, 7:24:00 AM,C,12.5
2019-06-24, 8:24:00 AM,C,13.5
2019-06-24, 9:24:00 AM,C,13.5
2019-06-24, 10:24:00 AM,C,14
2019-06-24, 11:24:00 AM,C,14.5
2019-06-24, 12:24:00 PM,C,15.5
2019-06-24, 1:24:00 PM,C,16.5
2019-06-24, 2:24:00 PM,C,15
2019-06-24, 3:24:00 PM,C,14
2019-06-24, 4:24:00 PM,C,13.5
2019-06-24, 5:24:00 PM,C,13.5
2019-06-24, 6:24:00 PM,C,12.5
2019-06-24, 7:24:00 PM,C,12.5
2019-06-24, 8:24:00 PM,C,12.5
2019-06-24, 9:24:00 PM,C,12.5
2019-06-24, 10:24:00 PM,C,12.5
2019-06-24, 11:24:00 PM,C,12.5
2019-06-25, 12:24:00 AM,C,12.5
2019-06-25, 1:24:00 AM,C,13
2019-06-25, 2:24:00 AM,C,12.5
2019-06-25, 3:24:00 AM,C,13
2019-06-25, 4:24:00 AM,C,12.5
2019-06-25, 5:24:00 AM,C,12.5
2019-06-25, 6:24:00 AM,C,12.5
2019-06-25, 7:24:00 AM,C,12
2019-06-25, 8:24:00 AM,C,12.5
2019-06-25, 9:24:00 AM,C,13
2019-06-25, 10:24:00 AM,C,13.5
2019-06-25, 11:24:00 AM,C,14
2019-06-25, 12:24:00 PM,C,14.5
2019-06-25, 1:24:00 PM,C,14
2019-06-25, 2:24:00 PM,C,13.5
2019-06-25, 3:24:00 PM,C,13
2019-06-25, 4:24:00 PM,C,13
2019-06-25, 5:24:00 PM,C,13.5
2019-06-25, 6:24:00 PM,C,13
2019-06-25, 7:24:00 PM,C,13
2019-06-25, 8:24:00 PM,C,12.5
2019-06-25, 9:24:00 PM,C,12.5
2019-06-25, 10:24:00 PM,C,13
2019-06-25, 11:24:00 PM,C,13.5
2019-06-26, 12:24:00 AM,C,13.5
2019-06-26, 1:24:00 AM,C,13.5
2019-06-26, 2:24:00 AM,C,14
2019-06-26, 3:24:00 AM,C,13.5
2019-06-26, 4:24:00 AM,C,13.5
2019-06-26, 5:24:00 AM,C,13.5
2019-06-26, 6:24:00 AM,C,13.5
2019-06-26, 7:24:00 AM,C,13.5
2019-06-26, 8:24:00 AM,C,13.5
2019-06-26, 9:24:00 AM,C,14
2019-06-26, 10:24:00 AM,C,14.5
2019-06-26, 11:24:00 AM,C,15
2019-06-26, 12:24:00 PM,C,15.5
2019-06-26, 1:24:00 PM,C,16.5
2019-06-26, 2:24:00 PM,C,17
2019-06-26, 3:24:00 PM,C,15.5
2019-06-26, 4:24:00 PM,C,15.5
2019-06-26, 5:24:00 PM,C,15
2019-06-26, 6:24:00 PM,C,14.5
2019-06-26, 7:24:00 PM,C,14.5
2019-06-26, 8:24:00 PM,C,14.5
2019-06-26, 9:24:00 PM,C,14.5
2019-06-26, 10:24:00 PM,C,15
2019-06-26, 11:24:00 PM,C,14.5
2019-06-27, 12:24:00 AM,C,15
2019-06-27, 1:24:00 AM,C,15
2019-06-27, 2:24:00 AM,C,15
2019-06-27, 3:24:00 AM,C,15
2019-06-27, 4:24:00 AM,C,15
2019-06-27, 5:24:00 AM,C,15
2019-06-27, 6:24:00 AM,C,15
2019-06-27, 7:24:00 AM,C,15.5
2019-06-27, 8:24:00 AM,C,15
2019-06-27, 9:24:00 AM,C,15
2019-06-27, 10:24:00 AM,C,15
2019-06-27, 11:24:00 AM,C,15
2019-06-27, 12:24:00 PM,C,15.5
2019-06-27, 1:24:00 PM,C,15.5
2019-06-27, 2:24:00 PM,C,16
2019-06-27, 3:24:00 PM,C,16
2019-06-27, 4:24:00 PM,C,15.5
2019-06-27, 5:24:00 PM,C,15
2019-06-27, 6:24:00 PM,C,15
2019-06-27, 7:24:00 PM,C,15.5
2019-06-27, 8:24:00 PM,C,15
2019-06-27, 9:24:00 PM,C,15
2019-06-27, 10:24:00 PM,C,15
2019-06-27, 11:24:00 PM,C,14.5
2019-06-28, 12:24:00 AM,C,14.5
2019-06-28, 1:24:00 AM,C,15
2019-06-28, 2:24:00 AM,C,15
2019-06-28, 3:24:00 AM,C,15
2019-06-28, 4:24:00 AM,C,15
2019-06-28, 5:24:00 AM,C,15
2019-06-28, 6:24:00 AM,C,15
2019-06-28, 7:24:00 AM,C,15
2019-06-28, 8:24:00 AM,C,15.5
2019-06-28, 9:24:00 AM,C,15.5
2019-06-28, 10:24:00 AM,C,15
2019-06-28, 11:24:00 AM,C,15
2019-06-28, 12:24:00 PM,C,15
2019-06-28, 1:24:00 PM,C,15
2019-06-28, 2:24:00 PM,C,15.5
2019-06-28, 3:24:00 PM,C,15.5
2019-06-28, 4:24:00 PM,C,15.5
2019-06-28, 5:24:00 PM,C,15.5
2019-06-28, 6:24:00 PM,C,15.5
2019-06-28, 7:24:00 PM,C,15.5
2019-06-28, 8:24:00 PM,C,15.5
2019-06-28, 9:24:00 PM,C,15
2019-06-28, 10:24:00 PM,C,14.5
2019-06-28, 11:24:00 PM,C,15
2019-06-29, 12:24:00 AM,C,15
2019-06-29, 1:24:00 AM,C,14.5
2019-06-29, 2:24:00 AM,C,15
2019-06-29, 3:24:00 AM,C,15.5
2019-06-29, 4:24:00 AM,C,15.5
2019-06-29, 5:24:00 AM,C,14.5
2019-06-29, 6:24:00 AM,C,15
2019-06-29, 7:24:00 AM,C,15.5
2019-06-29, 8:24:00 AM,C,15.5
2019-06-29, 9:24:00 AM,C,15.5
2019-06-29, 10:24:00 AM,C,15
2019-06-29, 11:24:00 AM,C,15
2019-06-29, 12:24:00 PM,C,15
2019-06-29, 1:24:00 PM,C,15
2019-06-29, 2:24:00 PM,C,15
2019-06-29, 3:24:00 PM,C,15.5
2019-06-29, 4:24:00 PM,C,16
2019-06-29, 5:24:00 PM,C,16
2019-06-29, 6:24:00 PM,C,16
2019-06-29, 7:24:00 PM,C,15
2019-06-29, 8:24:00 PM,C,15
2019-06-29, 9:24:00 PM,C,14
2019-06-29, 10:24:00 PM,C,15
2019-06-29, 11:24:00 PM,C,15
2019-06-30, 12:24:00 AM,C,15
2019-06-30, 1:24:00 AM,C,14.5
2019-06-30, 2:24:00 AM,C,14.5
2019-06-30, 3:24:00 AM,C,15
2019-06-30, 4:24:00 AM,C,15
2019-06-30, 5:24:00 AM,C,14.5
2019-06-30, 6:24:00 AM,C,14.5
2019-06-30, 7:24:00 AM,C,15
2019-06-30, 8:24:00 AM,C,15.5
2019-06-30, 9:24:00 AM,C,15.5
2019-06-30, 10:24:00 AM,C,15.5
2019-06-30, 11:24:00 AM,C,16
2019-06-30, 12:24:00 PM,C,15.5
2019-06-30, 1:24:00 PM,C,16
2019-06-30, 2:24:00 PM,C,15.5
2019-06-30, 3:24:00 PM,C,16
2019-06-30, 4:24:00 PM,C,16.5
2019-06-30, 5:24:00 PM,C,16.5
2019-06-30, 6:24:00 PM,C,16.5
2019-06-30, 7:24:00 PM,C,16
2019-06-30, 8:24:00 PM,C,16
2019-06-30, 9:24:00 PM,C,15.5
2019-06-30, 10:24:00 PM,C,15.5
